time x -x y z
13.954 -0.108561 0.108561 0.215533 -0.261647
13.955 -0.108567 0.108567 0.215504 -0.261646
13.956 -0.108574 0.108574 0.215474 -0.261646
13.957 -0.108581 0.108581 0.215445 -0.261645
13.958 -0.108588 0.108588 0.215415 -0.261645
13.959 -0.108594 0.108594 0.215386 -0.261644
13.96 -0.108601 0.108601 0.215356 -0.261643
13.961 -0.108608 0.108608 0.215326 -0.261643
13.962 -0.108615 0.108615 0.215297 -0.261642
13.963 -0.108621 0.108621 0.215267 -0.261642
13.964 -0.108628 0.108628 0.215238 -0.261641
13.965 -0.108635 0.108635 0.215208 -0.261641
13.966 -0.108642 0.108642 0.215178 -0.26164
13.967 -0.108649 0.108649 0.215149 -0.261639
13.968 -0.108655 0.108655 0.215119 -0.261639
13.969 -0.108662 0.108662 0.215089 -0.261638
13.97 -0.108669 0.108669 0.21506 -0.261638
13.971 -0.108676 0.108676 0.21503 -0.261637
13.972 -0.108683 0.108683 0.215 -0.261636
13.973 -0.10869 0.10869 0.21497 -0.261636
13.974 -0.108696 0.108696 0.214941 -0.261635
13.975 -0.108703 0.108703 0.214911 -0.261635
13.976 -0.10871 0.10871 0.214881 -0.261634
13.977 -0.108717 0.108717 0.214851 -0.261633
13.978 -0.108724 0.108724 0.214822 -0.261633
13.979 -0.108731 0.108731 0.214792 -0.261632
13.98 -0.108738 0.108738 0.214762 -0.261632
13.981 -0.108745 0.108745 0.214732 -0.261631
13.982 -0.108751 0.108751 0.214702 -0.26163
13.983 -0.108758 0.108758 0.214672 -0.26163
13.984 -0.108765 0.108765 0.214643 -0.261629
13.985 -0.108772 0.108772 0.214613 -0.261628
13.986 -0.108779 0.108779 0.214583 -0.261628
13.987 -0.108786 0.108786 0.214553 -0.261627
13.988 -0.108793 0.108793 0.214523 -0.261626
13.989 -0.1088 0.1088 0.214493 -0.261626
13.99 -0.108807 0.108807 0.214463 -0.261625
13.991 -0.108814 0.108814 0.214433 -0.261624
13.992 -0.108821 0.108821 0.214403 -0.261624
13.993 -0.108828 0.108828 0.214373 -0.261623
13.994 -0.108835 0.108835 0.214343 -0.261622
13.995 -0.108842 0.108842 0.214313 -0.261622
13.996 -0.108849 0.108849 0.214283 -0.261621
13.997 -0.108856 0.108856 0.214253 -0.26162
13.998 -0.108863 0.108863 0.214223 -0.26162
13.999 -0.10887 0.10887 0.214193 -0.261619
14 -0.108877 0.108877 0.214163 -0.261618
14.001 -0.108884 0.108884 0.214133 -0.261618
14.002 -0.108891 0.108891 0.214103 -0.261617
14.003 -0.108898 0.108898 0.214073 -0.261616
14.004 -0.108905 0.108905 0.214043 -0.261615
14.005 -0.108912 0.108912 0.214013 -0.261615
14.006 -0.108919 0.108919 0.213983 -0.261614
14.007 -0.108926 0.108926 0.213953 -0.261613
14.008 -0.108933 0.108933 0.213922 -0.261612
14.009 -0.10894 0.10894 0.213892 -0.261612
14.01 -0.108947 0.108947 0.213862 -0.261611
14.011 -0.108954 0.108954 0.213832 -0.26161
14.012 -0.108961 0.108961 0.213802 -0.26161
14.013 -0.108968 0.108968 0.213772 -0.261609
14.014 -0.108975 0.108975 0.213741 -0.261608
14.015 -0.108982 0.108982 0.213711 -0.261607
14.016 -0.108989 0.108989 0.213681 -0.261607
14.017 -0.108997 0.108997 0.213651 -0.261606
14.018 -0.109004 0.109004 0.21362 -0.261605
14.019 -0.109011 0.109011 0.21359 -0.261604
14.02 -0.109018 0.109018 0.21356 -0.261603
14.021 -0.109025 0.109025 0.21353 -0.261603
14.022 -0.109032 0.109032 0.213499 -0.261602
14.023 -0.109039 0.109039 0.213469 -0.261601
14.024 -0.109046 0.109046 0.213439 -0.2616
14.025 -0.109053 0.109053 0.213408 -0.2616
14.026 -0.109061 0.109061 0.213378 -0.261599
14.027 -0.109068 0.109068 0.213348 -0.261598
14.028 -0.109075 0.109075 0.213317 -0.261597
14.029 -0.109082 0.109082 0.213287 -0.261596
14.03 -0.109089 0.109089 0.213257 -0.261596
14.031 -0.109096 0.109096 0.213226 -0.261595
14.032 -0.109104 0.109104 0.213196 -0.261594
14.033 -0.109111 0.109111 0.213166 -0.261593
14.034 -0.109118 0.109118 0.213135 -0.261592
14.035 -0.109125 0.109125 0.213105 -0.261591
14.036 -0.109132 0.109132 0.213074 -0.261591
14.037 -0.10914 0.10914 0.213044 -0.26159
14.038 -0.109147 0.109147 0.213013 -0.261589
14.039 -0.109154 0.109154 0.212983 -0.261588
14.04 -0.109161 0.109161 0.212952 -0.261587
14.041 -0.109168 0.109168 0.212922 -0.261586
14.042 -0.109176 0.109176 0.212891 -0.261586
14.043 -0.109183 0.109183 0.212861 -0.261585
14.044 -0.10919 0.10919 0.21283 -0.261584
14.045 -0.109197 0.109197 0.2128 -0.261583
14.046 -0.109205 0.109205 0.212769 -0.261582
14.047 -0.109212 0.109212 0.212739 -0.261581
14.048 -0.109219 0.109219 0.212708 -0.26158
14.049 -0.109226 0.109226 0.212678 -0.26158
14.05 -0.109234 0.109234 0.212647 -0.261579
14.051 -0.109241 0.109241 0.212616 -0.261578
14.052 -0.109248 0.109248 0.212586 -0.261577
14.053 -0.109255 0.109255 0.212555 -0.261576
14.054 -0.109263 0.109263 0.212525 -0.261575
14.055 -0.10927 0.10927 0.212494 -0.261574
14.056 -0.109277 0.109277 0.212463 -0.261573
14.057 -0.109285 0.109285 0.212433 -0.261572
14.058 -0.109292 0.109292 0.212402 -0.261572
14.059 -0.109299 0.109299 0.212371 -0.261571
14.06 -0.109307 0.109307 0.212341 -0.26157
14.061 -0.109314 0.109314 0.21231 -0.261569
14.062 -0.109321 0.109321 0.212279 -0.261568
14.063 -0.109329 0.109329 0.212249 -0.261567
14.064 -0.109336 0.109336 0.212218 -0.261566
14.065 -0.109343 0.109343 0.212187 -0.261565
14.066 -0.109351 0.109351 0.212156 -0.261564
14.067 -0.109358 0.109358 0.212126 -0.261563
14.068 -0.109365 0.109365 0.212095 -0.261562
14.069 -0.109373 0.109373 0.212064 -0.261561
14.07 -0.10938 0.10938 0.212033 -0.26156
14.071 -0.109387 0.109387 0.212002 -0.261559
14.072 -0.109395 0.109395 0.211972 -0.261559
14.073 -0.109402 0.109402 0.211941 -0.261558
14.074 -0.10941 0.10941 0.21191 -0.261557
14.075 -0.109417 0.109417 0.211879 -0.261556
14.076 -0.109424 0.109424 0.211848 -0.261555
14.077 -0.109432 0.109432 0.211817 -0.261554
14.078 -0.109439 0.109439 0.211787 -0.261553
14.079 -0.109447 0.109447 0.211756 -0.261552
14.08 -0.109454 0.109454 0.211725 -0.261551
14.081 -0.109461 0.109461 0.211694 -0.26155
14.082 -0.109469 0.109469 0.211663 -0.261549
14.083 -0.109476 0.109476 0.211632 -0.261548
14.084 -0.109484 0.109484 0.211601 -0.261547
14.085 -0.109491 0.109491 0.21157 -0.261546
14.086 -0.109499 0.109499 0.211539 -0.261545
14.087 -0.109506 0.109506 0.211508 -0.261544
14.088 -0.109514 0.109514 0.211477 -0.261543
14.089 -0.109521 0.109521 0.211446 -0.261542
14.09 -0.109528 0.109528 0.211415 -0.261541
14.091 -0.109536 0.109536 0.211384 -0.26154
14.092 -0.109543 0.109543 0.211353 -0.261539
14.093 -0.109551 0.109551 0.211322 -0.261538
14.094 -0.109558 0.109558 0.211291 -0.261537
14.095 -0.109566 0.109566 0.21126 -0.261536
14.096 -0.109573 0.109573 0.211229 -0.261535
14.097 -0.109581 0.109581 0.211198 -0.261534
14.098 -0.109588 0.109588 0.211167 -0.261533
14.099 -0.109596 0.109596 0.211136 -0.261532
14.1 -0.109603 0.109603 0.211105 -0.261531
14.101 -0.109611 0.109611 0.211074 -0.261529
14.102 -0.109618 0.109618 0.211043 -0.261528
14.103 -0.109626 0.109626 0.211012 -0.261527
14.104 -0.109633 0.109633 0.210981 -0.261526
14.105 -0.109641 0.109641 0.21095 -0.261525
14.106 -0.109649 0.109649 0.210918 -0.261524
14.107 -0.109656 0.109656 0.210887 -0.261523
14.108 -0.109664 0.109664 0.210856 -0.261522
14.109 -0.109671 0.109671 0.210825 -0.261521
14.11 -0.109679 0.109679 0.210794 -0.26152
14.111 -0.109686 0.109686 0.210763 -0.261519
14.112 -0.109694 0.109694 0.210731 -0.261518
14.113 -0.109701 0.109701 0.2107 -0.261517
14.114 -0.109709 0.109709 0.210669 -0.261516
14.115 -0.109717 0.109717 0.210638 -0.261514
14.116 -0.109724 0.109724 0.210607 -0.261513
14.117 -0.109732 0.109732 0.210575 -0.261512
14.118 -0.109739 0.109739 0.210544 -0.261511
14.119 -0.109747 0.109747 0.210513 -0.26151
14.12 -0.109755 0.109755 0.210482 -0.261509
14.121 -0.109762 0.109762 0.21045 -0.261508
14.122 -0.10977 0.10977 0.210419 -0.261507
14.123 -0.109777 0.109777 0.210388 -0.261506
14.124 -0.109785 0.109785 0.210356 -0.261504
14.125 -0.109793 0.109793 0.210325 -0.261503
14.126 -0.1098 0.1098 0.210294 -0.261502
14.127 -0.109808 0.109808 0.210262 -0.261501
14.128 -0.109815 0.109815 0.210231 -0.2615
14.129 -0.109823 0.109823 0.2102 -0.261499
14.13 -0.109831 0.109831 0.210168 -0.261498
14.131 -0.109838 0.109838 0.210137 -0.261496
14.132 -0.109846 0.109846 0.210106 -0.261495
14.133 -0.109854 0.109854 0.210074 -0.261494
14.134 -0.109861 0.109861 0.210043 -0.261493
14.135 -0.109869 0.109869 0.210011 -0.261492
14.136 -0.109877 0.109877 0.20998 -0.261491
14.137 -0.109884 0.109884 0.209949 -0.261489
14.138 -0.109892 0.109892 0.209917 -0.261488
14.139 -0.1099 0.1099 0.209886 -0.261487
14.14 -0.109907 0.109907 0.209854 -0.261486
14.141 -0.109915 0.109915 0.209823 -0.261485
14.142 -0.109923 0.109923 0.209791 -0.261484
14.143 -0.10993 0.10993 0.20976 -0.261482
14.144 -0.109938 0.109938 0.209728 -0.261481
14.145 -0.109946 0.109946 0.209697 -0.26148
14.146 -0.109954 0.109954 0.209665 -0.261479
14.147 -0.109961 0.109961 0.209634 -0.261478
14.148 -0.109969 0.109969 0.209602 -0.261476
14.149 -0.109977 0.109977 0.209571 -0.261475
14.15 -0.109984 0.109984 0.209539 -0.261474
14.151 -0.109992 0.109992 0.209508 -0.261473
14.152 -0.11 0.11 0.209476 -0.261472
14.153 -0.110008 0.110008 0.209445 -0.26147
14.154 -0.110015 0.110015 0.209413 -0.261469
14.155 -0.110023 0.110023 0.209382 -0.261468
14.156 -0.110031 0.110031 0.20935 -0.261467
14.157 -0.110039 0.110039 0.209318 -0.261465
14.158 -0.110046 0.110046 0.209287 -0.261464
14.159 -0.110054 0.110054 0.209255 -0.261463
14.16 -0.110062 0.110062 0.209224 -0.261462
14.161 -0.11007 0.11007 0.209192 -0.26146
14.162 -0.110078 0.110078 0.20916 -0.261459
14.163 -0.110085 0.110085 0.209129 -0.261458
14.164 -0.110093 0.110093 0.209097 -0.261457
14.165 -0.110101 0.110101 0.209065 -0.261455
14.166 -0.110109 0.110109 0.209034 -0.261454
14.167 -0.110116 0.110116 0.209002 -0.261453
14.168 -0.110124 0.110124 0.20897 -0.261452
14.169 -0.110132 0.110132 0.208939 -0.26145
14.17 -0.11014 0.11014 0.208907 -0.261449
14.171 -0.110148 0.110148 0.208875 -0.261448
14.172 -0.110155 0.110155 0.208844 -0.261446
14.173 -0.110163 0.110163 0.208812 -0.261445
14.174 -0.110171 0.110171 0.20878 -0.261444
14.175 -0.110179 0.110179 0.208748 -0.261443
14.176 -0.110187 0.110187 0.208717 -0.261441
14.177 -0.110195 0.110195 0.208685 -0.26144
14.178 -0.110202 0.110202 0.208653 -0.261439
14.179 -0.11021 0.11021 0.208621 -0.261437
14.18 -0.110218 0.110218 0.208589 -0.261436
14.181 -0.110226 0.110226 0.208558 -0.261435
14.182 -0.110234 0.110234 0.208526 -0.261433
14.183 -0.110242 0.110242 0.208494 -0.261432
14.184 -0.11025 0.11025 0.208462 -0.261431
14.185 -0.110257 0.110257 0.20843 -0.26143
14.186 -0.110265 0.110265 0.208399 -0.261428
14.187 -0.110273 0.110273 0.208367 -0.261427
14.188 -0.110281 0.110281 0.208335 -0.261426
14.189 -0.110289 0.110289 0.208303 -0.261424
14.19 -0.110297 0.110297 0.208271 -0.261423
14.191 -0.110305 0.110305 0.208239 -0.261422
14.192 -0.110313 0.110313 0.208207 -0.26142
14.193 -0.11032 0.11032 0.208176 -0.261419
14.194 -0.110328 0.110328 0.208144 -0.261417
14.195 -0.110336 0.110336 0.208112 -0.261416
14.196 -0.110344 0.110344 0.20808 -0.261415
14.197 -0.110352 0.110352 0.208048 -0.261413
14.198 -0.11036 0.11036 0.208016 -0.261412
14.199 -0.110368 0.110368 0.207984 -0.261411
14.2 -0.110376 0.110376 0.207952 -0.261409
14.201 -0.110384 0.110384 0.20792 -0.261408
14.202 -0.110392 0.110392 0.207888 -0.261407
14.203 -0.1104 0.1104 0.207856 -0.261405
14.204 -0.110407 0.110407 0.207824 -0.261404
14.205 -0.110415 0.110415 0.207792 -0.261402
14.206 -0.110423 0.110423 0.20776 -0.261401
14.207 -0.110431 0.110431 0.207728 -0.2614
14.208 -0.110439 0.110439 0.207696 -0.261398
14.209 -0.110447 0.110447 0.207664 -0.261397
14.21 -0.110455 0.110455 0.207632 -0.261395
14.211 -0.110463 0.110463 0.2076 -0.261394
14.212 -0.110471 0.110471 0.207568 -0.261393
14.213 -0.110479 0.110479 0.207536 -0.261391
14.214 -0.110487 0.110487 0.207504 -0.26139
14.215 -0.110495 0.110495 0.207472 -0.261388
14.216 -0.110503 0.110503 0.20744 -0.261387
14.217 -0.110511 0.110511 0.207408 -0.261385
14.218 -0.110519 0.110519 0.207376 -0.261384
14.219 -0.110527 0.110527 0.207344 -0.261383
14.22 -0.110535 0.110535 0.207312 -0.261381
14.221 -0.110543 0.110543 0.207279 -0.26138
14.222 -0.110551 0.110551 0.207247 -0.261378
14.223 -0.110559 0.110559 0.207215 -0.261377
14.224 -0.110567 0.110567 0.207183 -0.261375
14.225 -0.110575 0.110575 0.207151 -0.261374
14.226 -0.110583 0.110583 0.207119 -0.261373
14.227 -0.110591 0.110591 0.207087 -0.261371
14.228 -0.110599 0.110599 0.207054 -0.26137
14.229 -0.110607 0.110607 0.207022 -0.261368
14.23 -0.110615 0.110615 0.20699 -0.261367
14.231 -0.110623 0.110623 0.206958 -0.261365
14.232 -0.110631 0.110631 0.206926 -0.261364
14.233 -0.110639 0.110639 0.206894 -0.261362
14.234 -0.110647 0.110647 0.206861 -0.261361
14.235 -0.110655 0.110655 0.206829 -0.261359
14.236 -0.110663 0.110663 0.206797 -0.261358
14.237 -0.110671 0.110671 0.206765 -0.261356
14.238 -0.110679 0.110679 0.206732 -0.261355
14.239 -0.110687 0.110687 0.2067 -0.261353
14.24 -0.110695 0.110695 0.206668 -0.261352
14.241 -0.110703 0.110703 0.206636 -0.26135
14.242 -0.110712 0.110712 0.206603 -0.261349
14.243 -0.11072 0.11072 0.206571 -0.261347
14.244 -0.110728 0.110728 0.206539 -0.261346
14.245 -0.110736 0.110736 0.206507 -0.261344
14.246 -0.110744 0.110744 0.206474 -0.261343
14.247 -0.110752 0.110752 0.206442 -0.261341
14.248 -0.11076 0.11076 0.20641 -0.26134
14.249 -0.110768 0.110768 0.206377 -0.261338
14.25 -0.110776 0.110776 0.206345 -0.261337
14.251 -0.110784 0.110784 0.206313 -0.261335
14.252 -0.110792 0.110792 0.20628 -0.261334
14.253 -0.1108 0.1108 0.206248 -0.261332
14.254 -0.110809 0.110809 0.206216 -0.261331
14.255 -0.110817 0.110817 0.206183 -0.261329
14.256 -0.110825 0.110825 0.206151 -0.261327
14.257 -0.110833 0.110833 0.206119 -0.261326
14.258 -0.110841 0.110841 0.206086 -0.261324
14.259 -0.110849 0.110849 0.206054 -0.261323
14.26 -0.110857 0.110857 0.206021 -0.261321
14.261 -0.110865 0.110865 0.205989 -0.26132
14.262 -0.110873 0.110873 0.205957 -0.261318
14.263 -0.110882 0.110882 0.205924 -0.261317
14.264 -0.11089 0.11089 0.205892 -0.261315
14.265 -0.110898 0.110898 0.205859 -0.261313
14.266 -0.110906 0.110906 0.205827 -0.261312
14.267 -0.110914 0.110914 0.205795 -0.26131
14.268 -0.110922 0.110922 0.205762 -0.261309
14.269 -0.11093 0.11093 0.20573 -0.261307
14.27 -0.110939 0.110939 0.205697 -0.261306
14.271 -0.110947 0.110947 0.205665 -0.261304
14.272 -0.110955 0.110955 0.205632 -0.261302
14.273 -0.110963 0.110963 0.2056 -0.261301
14.274 -0.110971 0.110971 0.205567 -0.261299
14.275 -0.110979 0.110979 0.205535 -0.261298
14.276 -0.110988 0.110988 0.205502 -0.261296
14.277 -0.110996 0.110996 0.20547 -0.261294
14.278 -0.111004 0.111004 0.205437 -0.261293
14.279 -0.111012 0.111012 0.205405 -0.261291
14.28 -0.11102 0.11102 0.205372 -0.261289
14.281 -0.111028 0.111028 0.20534 -0.261288
14.282 -0.111037 0.111037 0.205307 -0.261286
14.283 -0.111045 0.111045 0.205275 -0.261285
14.284 -0.111053 0.111053 0.205242 -0.261283
14.285 -0.111061 0.111061 0.205209 -0.261281
14.286 -0.111069 0.111069 0.205177 -0.26128
14.287 -0.111078 0.111078 0.205144 -0.261278
14.288 -0.111086 0.111086 0.205112 -0.261276
14.289 -0.111094 0.111094 0.205079 -0.261275
14.29 -0.111102 0.111102 0.205047 -0.261273
14.291 -0.11111 0.11111 0.205014 -0.261271
14.292 -0.111119 0.111119 0.204981 -0.26127
14.293 -0.111127 0.111127 0.204949 -0.261268
14.294 -0.111135 0.111135 0.204916 -0.261266
14.295 -0.111143 0.111143 0.204883 -0.261265
14.296 -0.111152 0.111152 0.204851 -0.261263
14.297 -0.11116 0.11116 0.204818 -0.261261
14.298 -0.111168 0.111168 0.204786 -0.26126
14.299 -0.111176 0.111176 0.204753 -0.261258
14.3 -0.111185 0.111185 0.20472 -0.261256
14.301 -0.111193 0.111193 0.204688 -0.261255
14.302 -0.111201 0.111201 0.204655 -0.261253
14.303 -0.111209 0.111209 0.204622 -0.261251
14.304 -0.111218 0.111218 0.20459 -0.26125
14.305 -0.111226 0.111226 0.204557 -0.261248
14.306 -0.111234 0.111234 0.204524 -0.261246
14.307 -0.111242 0.111242 0.204491 -0.261245
14.308 -0.111251 0.111251 0.204459 -0.261243
14.309 -0.111259 0.111259 0.204426 -0.261241
14.31 -0.111267 0.111267 0.204393 -0.26124
14.311 -0.111275 0.111275 0.204361 -0.261238
14.312 -0.111284 0.111284 0.204328 -0.261236
14.313 -0.111292 0.111292 0.204295 -0.261234
14.314 -0.1113 0.1113 0.204262 -0.261233
14.315 -0.111308 0.111308 0.20423 -0.261231
14.316 -0.111317 0.111317 0.204197 -0.261229
14.317 -0.111325 0.111325 0.204164 -0.261227
14.318 -0.111333 0.111333 0.204131 -0.261226
14.319 -0.111342 0.111342 0.204098 -0.261224
14.32 -0.11135 0.11135 0.204066 -0.261222
14.321 -0.111358 0.111358 0.204033 -0.261221
14.322 -0.111367 0.111367 0.204 -0.261219
14.323 -0.111375 0.111375 0.203967 -0.261217
14.324 -0.111383 0.111383 0.203934 -0.261215
14.325 -0.111391 0.111391 0.203902 -0.261214
14.326 -0.1114 0.1114 0.203869 -0.261212
14.327 -0.111408 0.111408 0.203836 -0.26121
14.328 -0.111416 0.111416 0.203803 -0.261208
14.329 -0.111425 0.111425 0.20377 -0.261206
14.33 -0.111433 0.111433 0.203737 -0.261205
14.331 -0.111441 0.111441 0.203705 -0.261203
14.332 -0.11145 0.11145 0.203672 -0.261201
14.333 -0.111458 0.111458 0.203639 -0.261199
14.334 -0.111466 0.111466 0.203606 -0.261198
14.335 -0.111475 0.111475 0.203573 -0.261196
14.336 -0.111483 0.111483 0.20354 -0.261194
14.337 -0.111491 0.111491 0.203507 -0.261192
14.338 -0.1115 0.1115 0.203474 -0.26119
14.339 -0.111508 0.111508 0.203442 -0.261189
14.34 -0.111516 0.111516 0.203409 -0.261187
14.341 -0.111525 0.111525 0.203376 -0.261185
14.342 -0.111533 0.111533 0.203343 -0.261183
14.343 -0.111541 0.111541 0.20331 -0.261182
14.344 -0.11155 0.11155 0.203277 -0.26118
14.345 -0.111558 0.111558 0.203244 -0.261178
14.346 -0.111566 0.111566 0.203211 -0.261176
14.347 -0.111575 0.111575 0.203178 -0.261174
14.348 -0.111583 0.111583 0.203145 -0.261172
14.349 -0.111592 0.111592 0.203112 -0.261171
14.35 -0.1116 0.1116 0.203079 -0.261169
14.351 -0.111608 0.111608 0.203046 -0.261167
14.352 -0.111617 0.111617 0.203013 -0.261165
14.353 -0.111625 0.111625 0.20298 -0.261163
14.354 -0.111633 0.111633 0.202947 -0.261161
14.355 -0.111642 0.111642 0.202914 -0.26116
14.356 -0.11165 0.11165 0.202881 -0.261158
14.357 -0.111659 0.111659 0.202848 -0.261156
14.358 -0.111667 0.111667 0.202815 -0.261154
14.359 -0.111675 0.111675 0.202782 -0.261152
14.36 -0.111684 0.111684 0.202749 -0.26115
14.361 -0.111692 0.111692 0.202716 -0.261149
14.362 -0.111701 0.111701 0.202683 -0.261147
14.363 -0.111709 0.111709 0.20265 -0.261145
14.364 -0.111717 0.111717 0.202617 -0.261143
14.365 -0.111726 0.111726 0.202584 -0.261141
14.366 -0.111734 0.111734 0.202551 -0.261139
14.367 -0.111743 0.111743 0.202518 -0.261137
14.368 -0.111751 0.111751 0.202485 -0.261135
14.369 -0.111759 0.111759 0.202452 -0.261134
14.37 -0.111768 0.111768 0.202419 -0.261132
14.371 -0.111776 0.111776 0.202386 -0.26113
14.372 -0.111785 0.111785 0.202352 -0.261128
14.373 -0.111793 0.111793 0.202319 -0.261126
14.374 -0.111802 0.111802 0.202286 -0.261124
14.375 -0.11181 0.11181 0.202253 -0.261122
14.376 -0.111818 0.111818 0.20222 -0.26112
14.377 -0.111827 0.111827 0.202187 -0.261118
14.378 -0.111835 0.111835 0.202154 -0.261117
14.379 -0.111844 0.111844 0.202121 -0.261115
14.38 -0.111852 0.111852 0.202088 -0.261113
14.381 -0.111861 0.111861 0.202054 -0.261111
14.382 -0.111869 0.111869 0.202021 -0.261109
14.383 -0.111878 0.111878 0.201988 -0.261107
14.384 -0.111886 0.111886 0.201955 -0.261105
14.385 -0.111894 0.111894 0.201922 -0.261103
14.386 -0.111903 0.111903 0.201889 -0.261101
14.387 -0.111911 0.111911 0.201855 -0.261099
14.388 -0.11192 0.11192 0.201822 -0.261097
14.389 -0.111928 0.111928 0.201789 -0.261095
14.39 -0.111937 0.111937 0.201756 -0.261094
14.391 -0.111945 0.111945 0.201723 -0.261092
14.392 -0.111954 0.111954 0.201689 -0.26109
14.393 -0.111962 0.111962 0.201656 -0.261088
14.394 -0.111971 0.111971 0.201623 -0.261086
14.395 -0.111979 0.111979 0.20159 -0.261084
14.396 -0.111988 0.111988 0.201557 -0.261082
14.397 -0.111996 0.111996 0.201523 -0.26108
14.398 -0.112005 0.112005 0.20149 -0.261078
14.399 -0.112013 0.112013 0.201457 -0.261076
14.4 -0.112022 0.112022 0.201424 -0.261074
14.401 -0.11203 0.11203 0.20139 -0.261072
14.402 -0.112039 0.112039 0.201357 -0.26107
14.403 -0.112047 0.112047 0.201324 -0.261068
14.404 -0.112055 0.112055 0.201291 -0.261066
14.405 -0.112064 0.112064 0.201257 -0.261064
14.406 -0.112072 0.112072 0.201224 -0.261062
14.407 -0.112081 0.112081 0.201191 -0.26106
14.408 -0.112089 0.112089 0.201158 -0.261058
14.409 -0.112098 0.112098 0.201124 -0.261056
14.41 -0.112106 0.112106 0.201091 -0.261054
14.411 -0.112115 0.112115 0.201058 -0.261052
14.412 -0.112124 0.112124 0.201024 -0.26105
14.413 -0.112132 0.112132 0.200991 -0.261048
14.414 -0.112141 0.112141 0.200958 -0.261046
14.415 -0.112149 0.112149 0.200924 -0.261044
14.416 -0.112158 0.112158 0.200891 -0.261042
14.417 -0.112166 0.112166 0.200858 -0.26104
14.418 -0.112175 0.112175 0.200824 -0.261038
14.419 -0.112183 0.112183 0.200791 -0.261036
14.42 -0.112192 0.112192 0.200758 -0.261034
14.421 -0.1122 0.1122 0.200724 -0.261032
14.422 -0.112209 0.112209 0.200691 -0.26103
14.423 -0.112217 0.112217 0.200658 -0.261028
14.424 -0.112226 0.112226 0.200624 -0.261026
14.425 -0.112234 0.112234 0.200591 -0.261024
14.426 -0.112243 0.112243 0.200558 -0.261022
14.427 -0.112251 0.112251 0.200524 -0.26102
14.428 -0.11226 0.11226 0.200491 -0.261018
14.429 -0.112269 0.112269 0.200458 -0.261016
